Length;Prime;GenPrimeTime;ProbTestOnPrimeTime;TestOnCompTime
1869;80864944290148058897769842381182760754403572497664782767536698124472256993160166117744316279266588587143399000299236574316645971798200192835591305812918495803423607521946230878768034244720594199468638262146469002357462857420570997822738630504700364539645364320829183757449345673365519990962678049862361235186558716000346943033513844690212251452337206452835551224556135421516737567022217951013156906458308006957085896825953283951933940800840820763884249679363417972131541728189814591370466445804732766244728146707724297933555808330097029071894142265600809679407983;0.0735705250;0.0269340090;0.0000005850
1870;162391059638233149905573200957354030107101035943523513267882962314455439467011590877033254796571161897710707811902582457797604797636787349801006275463987682804946220748642409113803060080644674847605930893007775289914048671201396523010327399866882609254831725792454149096061257839162235334909122808856455185750528344706542506509438577218640008518423252418241826560306656920129459404938011642113306163144006514725953136010739910518486296126258584651537838654010384037706645202819041592514784662317460237925739244007648789413918929786038911309649306532879239076654179;0.1605092720;0.0271454020;0.0000006840
1871;169790982135677439560684870959661136449471094028817229233735093916145134343005598354420951900860612247086408239936991604952844479125910244666378701050559485912320831895846025169255727872669643813435397669824280606861885307053065094185534505557469576112316105769721382167213058176586716676248818267293039740049297289052083217412722029406219072887044759665076376907167597199253729090361692496278417739478235834666549155461038810613941094048860543206554648100999785231588634732053616908358156979585774014222130148739885564686303455357708708150351300673162374812034741;0.3748286530;0.0275607770;0.0000011060
1872;386046866116526738960618343165390702419180389743203657665086582641382319988147339472543827528042194669001205804740680330775066348635461862598312613122573915710234603269702225067739933667268906832975014441580146292277381092712765567595573804775491380277496432004569882898214976022968778207769330751477469286390237190820535421445871204231191923813353583795774448541205985782255780947579181607931120950526215201119249681896565966818609334427145033306374103203406275888643108259549196645042502581806863034688288857361258162748867426282118497318308383803714108647501899;0.2722406140;0.0271560790;0.0000007810
1873;915226822070796567371869284445502545591330588351392149538189861022216140894650589136512870248842850989236389086575599880462885737935538431451767788884159988540474824175169845520153200160118721114041570544627567673916189953543724464581493692956427916025843784374317625536911025890055884584847194876125437141249340064691283655515521060735690433822308673432096917347277885422639399876010669445092503267965675111857065438843776123833360406308001238362827200314737606905353703333457196853209150991904939914083101809690526441276650498666853048649619267466588839950008101;0.0850963400;0.0272987120;0.0000005230
1874;1388486321657023549884260808612566178053700892556622080082966219442533795047472785966755843306584345785598961593477885735613570540132785123597412661488823147414812670208382873094152117494333021839501886631852185302927489384367951000714861360373963525955081427555155632618601367433128277648990116935050721782563865767443186909948921553981769552289952808692401631416368047354763690041181410403896429301931798884373782955702252139333828361114668327239975178405826543325778180297129486858093459483328384803151730977572193771955751903887847085134614419419694418073251827;0.0278199990;0.0272367010;0.0000005380
1875;3153368610400132431979935276151979502541730547325274490172741203155022769875668980825382562929283685323759555420682695897180238879205893043521106996403001057420097574814209175782925144398992966414008488497278478579072891389397076212121790480367311614081487911674130759539206898747783272898493491062286056783518999175450389203751762236827518380104438025088462073596870570955750300290303402850414631236414353708270856224807336468781920161815905202773086877813685114680672298128502149499143260621641597229992745796778498782940043028312111815678696173369519120101252569;0.2161783210;0.0271760010;0.0000005650
1876;5845054685004177349507079255076331427414094699322778959246403983434038282857023174650779163404267700734070090120183748554301854777836143779833980413808733344082763318493743763894339760544156653439686600188073009925167678582988539816371741311547651401952970941489897558974067707321989258202328453042560694293040913120511812081667297018453587677939122770753317382544460925681777029907825000509710853814139944497996214043767247134111313398804760036353026538434653014288555054591017927122276456045019434555851697103691338810176002545396849325231746789989295689470795303;0.3124578930;0.0271715030;0.0000006120
1877;17022853665069179723392177402785199879729141562460591109472375838867927999931465654715857750780508435211861785601830147193715902382059298637987074024251809893667569945216016960612592535656771337867085648424786878736885435131487509507053608944673890108859657597090595325062325984710537265596155158561397058751997376626588147175519489801743135707564782779547347220607988179309083368223353044421114401640967540433787105970681519890722859558217285881002164357826640393934390938491229104381675461217619289587100196338013220843874136130845609064098402137637273548708513397;0.1245258680;0.0272577460;0.0000005590
1878;21858130048333293835338270757309534191450825015464161933764928034304646349912861253173060355023706341488744138219894085858838679275960330765449097478869465306507139892451314248529336915116480432346118007194554608923022420348213465705497041314895349060528165908401718421293455949811805358028767856197672345305897843198897206115718253625706936886379396088245513060618883812014846145779090304256970277008452060904177268968771849787463295403182550834993022847799198759958121829034439457233844575574460287360630867889556150603036540289875166693476507790862498451755322263;0.1592826360;0.0272881990;0.0000005720
1879;57469712390655254466994437868920980307592133692988214264576858833561649025666205404222000402219955703219785536366591533438385448017512937166173604266518714025481488283387419052653028381073937012292342380806247934912225887869380907530692659976936538640815626713608770830688566239293991185157407993961349502116295935280964926633969547235874674737585339357702987976569907784683940991980094938479424981272459007491483580689969268697412830701678690938181979404171204844493556840000683350486379125728645942060626890948052931188286410270702646809984723589399545974257088141;0.2460019620;0.0271918000;0.0000006140
1880;148780938232917812863597744887021459500060580189736777378054780004883632730017314942438735656295004267874528539274555318823517552550852530991319647790653089869687445974752612587880813015101560294842091598150097574724316101885727867585939176592699491580915187844175268421139549803079213443562679580464174404556153492706430249465613220143051384609910643024231053524521507180841531853079539755288868104786801977451301296766731392604953176661842897344510698394278436186081591389701807219751458915732643934189808559169105286888007399737130650530871226656358890282309308331;0.0417133260;0.0273209020;0.0000006510
1881;317233565612570877492158465722808759262226616822564417172272442265530207749346808521568036754921477714233470396095310191697384748312824881749679002626900329904230297723069773627729375976752738757816346139188604157193335995855374154688628740012903075489310823198497854389000242489694134515457217963523424033847565062696064968781333402568699015876612175653109191349588212507391900386931543385197694842385062411495968143376161704498111957925461498403374638193863119106147387074760683514347882816182724044721625133942557168862781032114243857544672549021893447553471426271;0.2354169480;0.0274869210;0.0000012170
1882;550870315081817438565758744525140881284328966667590663712079519059294879469919420955709443673078780282111086206966379371965786711799272468273622568993838816842044783626487393178941819605049244342209753413273021720052289811061662231532594395566706198243419849107683742458140408061475659204047176084219606208038755897740620973539267364187602775502845707201763133558289874447713679646066815361843159292984702699877536470275305502623541070574609598293319347031653418435806878756342196145836595051262859940888918018980280819028806737674895653784771113055416632215368061483;0.6137975960;0.0276116200;0.0000007140
1883;845319846800713712414141641014158511080631290726841179909635401225743209197132643009183051983803233224859310193257607320908669015048525270019912506708622493998142018387184608865035959623938315956216804809955372031729483018276256275094237094618095018679087138522430296000142295783415546835899943550117702149265634567133816089615251435295123092602805171536933002511882361122888073507243885797561530802328719776629138546237273919466484839568445558289210938833406463137909910875969779315503125369635071345834677091036748745386248667687080959228013302580560959576542782737;0.5141614720;0.0273628880;0.0000006320
1884;1948234671774980102367038506867244554362482788187850518190348489519450261938633667495454926036101295282332325516708304550084536142921789498955939185293400463805133771010980300505524645804819836554287129618951017169189143905023434229643416041628852292058344494533327106830380533705243112254214662038362282433624592255894980679509056850454280230104879140056982933477297727843366808479194998086392170986770624282292489553748012813504299203317158414819053309654400844174095042186876357451614865819025191877683119154998389602895145357605753847723075101972244848547620095251;0.0670159650;0.0273679530;0.0000006480
1885;4293615663100049347461850928715872776869064535731116684812105206158387821955402949516017792144186202929294475444083039881942565603214628913726991658135860535534976708624671082729349975161261198168243429670626281674216543671441559543635034829343752078307884460907804144389182129699023393532350567162883741145307114361688149985006019504392174833033084836888639612522118204445351356765926914158962690956651775747295837013705373334208206662351376123768474428057244429375373094044220991466615875801021460396157773982017431499839588604718673906105465270534851646349913963057;0.1110414360;0.0274568230;0.0000005980
1886;9553999103616590688528604664244562437038057134168895133450536139493676914275002181815460015272035491945795978345398640243548007252529569254948701553914178903833008088560275872769094397102246416235097978383951186431090306544365805738055411161032908515175221375254721627684449482790653379764913220910465555563961464791150854898072055859210834042787289507034985328898392759256962468757107869122634647474700228666578927855243086626710188761411468147869971289913374832544643025824330056462518176490949658536108138119089425549332047899899008477025315350882114467229933513707;0.4993944940;0.0273872590;0.0000006760
1887;16408664033105012367194688874997193725081331372312433556058338903768689689316093568219106178611107327602860468031806120540966361625542382001138500903750567675931349443718907779733169598212144288200810354277366357379457707892992920546369381853992806745912270003894325512690664043321014007656954139277947663982468782464578557988038344870368786735351886831805751569927079100983951355997042186940861291554974429552264368240038824305643391204275476170965852695355178524548097130415381679885363268827802259080625181576425961485247112416070691297124314405589292580147575918827;0.1435533810;0.0275980450;0.0000006030
1888;26122341549953951268986732606711209804858344310628203124663914589006560967455030166509222060758469445475667803377735514991916934411346350998891888792555598042017668348933182010527534186240954108617535113504499495649254660032647621216088204294693216833640716505727795927225306466180002841381235264718507720153121072667108285788196839039455960623744163142711242395474975607253415925493416861287251277297408007953391005371443711864620079575898478476414124263922058577029193530194221532654384250417680672834618852878502910133322990674216761721264018109484068539725108726993;0.0465008470;0.0271853980;0.0000005290
1889;82580674436337950396192075850040966160068391906989425612123044880802220180229768346705752851913090273126786297709333973647903707102528909956777186801160782215915350865089306739805241115919826528341224155240501401246137225417063101380946808349226375005068020478891786247325106740845143151094482971682418604389233797267766485752843464307816620780049242463018381482025769172848217653861059093577805558855349676638921172602694194406631811080432829301825615292428956646941861787152235362893985773578546174445217688575302597854946406097320719374022916482849817016271282583619;0.2725237140;0.0275731770;0.0000006180
1890;161236998120453031970181454034494791633267927706774923884530126256817472263305466907348862203537410588412658504763230091411950334325780077615290490149397120132689357619483754272523717921720960387758167555189709576475989164684669799974231883579218299040917802824258808751118965251058466174000032850641002021175319834940997244213539554323444540895968338510719823011946692244432832673024796638912064102395639901438204095012647358251173227352565696901893492053471567106706331348872119950505134840778174934543361231821645330926803089631557691768460174031359538226595142191301;1.0743255920;0.0275077040;0.0000005980
1891;254336692635148618547947330137846790774811837827536015539887350942435526092703442284891339201281441964852618848782628721805263549062371263121673116681507193113808442200802277694378117528348860654609165563218299981174725541648797564476815157162059919063067778404985505639506330706072592975260525940044715768905718133288975424518375333305540431878561055769667109767387263662334857596951198821634807653429480622880745741361985219976931315878988372484535886498312220189134981321244456019933610570211297132866354646237459540026334327076435790701735227001914768574733666155243;0.0098111830;0.0275104910;0.0000005540
1892;355587348657224175379717520947966921227192526482324413891554386903073567617937856524850101075897443944122087257523906202709681402892677332820250740497306813922945438605650933648719238670482971595429040752182033899841204001828582958786730106186084371672834618828796589655367914306203057805562306622267828181574549545271851105854516250199577771928794668327048046541962472569076367988885377319549494045070419660889922282321053932274299290192376357198040356995999673766920540011607296903459727361851453053010885672295468813555235980448227832572335552173926133928077012575471;0.2154237460;0.0273581920;0.0000006010
1893;723701421406024962233132764901824252706817467667751241200548910413671479134985315841821914954664045358412895353212688558485586202494142644830193784439395873136710805517797535992507269842300779042851521914122209151579246591862118948568108939105904337551589661645057450356604843671416465723303974187633611385273452040685581774289321524043502406387736889312321727926836497615315239588237833734966471908303384448375775785588901404183130734980720689856893009424223573560828742582765556689800323260556821393062414866839436795412821063793644585182263278831311538046204544553011;0.1721203610;0.0275704270;0.0000006790
1894;1941808985880533828473081817448549719840248732990959055058985662029183285283092078580429288567122454908255216266145931569163778746336712526055672127952566978241214278076833498811744351551974918846718719485869642802410379135826976546353169307853953753495679001692459358115379264283959673320394129053357997414386918593954379944021695239387780110200340200473125256113836716797881471174476263545145629721928334084534500390945710414002203850891428996393015920784461829041837031920124543269035673885608698889637961294261636085168190560483165656217998750407364172537200849438673;0.1678832390;0.0275956960;0.0000005540
1895;3211747998790072010775734400942022558109674454471323357845361648672170699871110518441797928490200975041623718948038245759083952653269373324414789277004057021108617289053380508834140512756274467532293507270422038969659304164873231537674565588158339638186352613489452096700103660476124331574497573593888460879481796977486105866769465021121318855026124382659789186717459796034398208867979121933499026209125091264946999697671483407771580084248606677053836504590859960442591335638990332006502650432780234005396854786032063393294410564082710561098285280624388246177963705569621;0.2409531910;0.0278198550;0.0000008300
1896;8412361235729678787367372920745887096538950374340363303945128801833091728532758340492529865364518447837195941709599025734160626126890560780156830614875810390473015118358493803219091213379834987472269192569859052131958719861719147385591728989341561144160954338685348175753945075227587879550703411957531205815611435216532798949623187109976160699355364412831965449734407695446418599162252860406177709628580917301617676550978061784049799281348875537840597312793045431856719419271325958793794440561834962163707989651125802098706737814836462458239640134173032054338709331917763;0.0814441380;0.0277046580;0.0000005640
1897;20577149865777032011609727829490810154659002169008913368617116428001666619896155908487378001929967603151367686424259156294687117498571860447438891657195639283051353014924563253961059382404581198891330015159767708547166880153846653440686900727470369094226096879691665728978998817549861356865750542355965257371464924643094252333844153245780905890148936030663955192478252179242846682458198321240332439095131330672132887854541642962577027435142702897049187845782213549820214790783222841086836050468719607959046651284286338721253442831470869712270449008881215446143730246236101;0.1661242890;0.0276657670;0.0000005730
1898;40830886705374212042937770835970035220911226914008395222177832577908844936502979583257789637619077950041825363344969365389492610061325988020269753075434606932394663452249459294421880605952048651455487000092741826748715125145001239698473450970188934671715339627486099134843843813366544758417995159444868681386404404142303839584589295083642268882931774112437416095617495838337585423322216238642964393295469041899084959123709532188820081822125770769852982621049635638083723351658402089717534523611704770754553637217631631725974546039622730189352448122549796731170480955311267;0.3207714930;0.0276796790;0.0000006840
1899;80323956803723552599084823709503348657569569296058465588310760674684534416307316507498567182787114753519649716398525548193337308717781962048485651611716270189782812489863970088446300275480091446464396675004076032318755935171569160616610794687267644036111516328071527649925121781853607371663697796918707832431257062891872242632374838276530892138191868950404336876304793361393104401195757829015639212338498690327672183651493684107601518976102811663727754482370473735653839090770602379187562935605949662600282960498216475874544534478301364215441451682247712082107903301378969;0.0212287740;0.0276751170;0.0000005080
1900;124210792398417185216486310638794200367970618988228459421084950403330812966386128344740222348604513285755286627761978940510664528895787737945868354854944315153257387019247912632706489738025500230769210602295042815165189690255315424420496894188833303553948146387790674273603249817253922508688203101881932723326202037454523697009928308094324120336558864746522176244452718668749918200093585542421498744915281220663376079082983506431210688352951430529612425462276630163546063511960581410090595322556309083521847312336732786341309676109579878323817521554930755480507261214958073;0.0447213150;0.0276055250;0.0000004330
1901;265226454414073508329770237410151932351326587221160203101481578941595358640601101092966080125996216288620937959124955907839279768427790530745613123885408995744969508639274556060209073714397625460881281742761559974634595403361557684135168998778181039359689979269204599840545247529838164479768644709544699555724512703558339498195137932918925112327573058205023262015174125587631510809532256234901695629096669746050436787085257849492405044080926369435965912526014863340897428759005009973486013024411455758239016396079785209738838336367950866136386632781896689087422585405550159;0.3970471010;0.0277227180;0.0000005440
1902;715476753941454907798366061168648599952774891446052895842120235563717748638466762639908829510822617849813850973279939688358544207367600472985081327899101520502404142088539490473462506116928062495806635854110287069725616485841025067370927633405506198521540655528029465087173084667491807469272593666896096052220456887860651335582596010940474839584911989198881523932461727728164663113233466999505341453018991601965746091281413814018175779167520345970176653554063177134058427183725971576534139369571410225941508599503063874501742660578257377760134675710820485655762638361403591;0.4437809630;0.0276732110;0.0000006450
1903;836593226294769459150848904797519654294445352951456961180129372603394830248311095091445038821300280849258125283582846147029652678540364607917189283687955711228251805610794655514065674161005651804449054527729206291796623849741970424696150148825130258380127733998074768900203243101621045926144437969892267021444933600854769064089487279191081630193266403874970064323600442437017992436783596846105758121644550225520838105198253933566804815660127022643319648652179062730943334629608590785044664248821556964945465287823277179133613670200599924253533484409522862120921665656580723;0.0284331150;0.0278343570;0.0000011800
1904;2558466682386659938342166839732812925786161037390882214045622182166797279172334286442059290303065553589604148380780580723801653003911771802177073326728461992371887648527199859095168910094476854730605782123817031140335103018187565794969207926082921582095733164146196529451145062678034542806445298152570936052138675780954643047784876093841028091126349515730392432221427955395002066480171877567579040564832033409928064582060311014395209650140479561219045887718292834534051659721515410739903720251430172164824548116489773009306390010273952563097883483263999056846261595267797383;0.1969371400;0.0276165800;0.0000006190
1905;5024959596693413625900229227142820492205011419842187121277574298393584411699589113064515888819370925283248008891347613919110120844286654015601095898858352088838756158981690040871731306597098516419590427169068016254035419538134615454713648955421065817701048584490728624537777782709574208579467508319190575788186827360199202990291527416321957048628491239664864532947725246575042913180008470148724157042829089324325801462917679533316086385470028498981096837589994060284382684967674890603122373550442634951467080653289049889807684786371890990336960986514651967848394362865574561;0.1606873640;0.0279417450;0.0000007450
1906;10884800223771988865971565997520166490080623333698697178643837612898198565401345630992998290568442122350853657001238331549919216958776125760531849398301107666725854421772241956730125873078000035994816652114034345452528984067499866744581314731915900617233613934378139469836070437212901512849779250067729884144567037433548597419009427964458180272692160827634620704197583080438631906046973048010455977812417502149419630564017903210695484628347749352764606192252951709451385825098340722794142337647322673923803940284389358434764220422454072190299841583139831802415992699652981503;0.3547799720;0.0275021790;0.0000006750
1907;19759624697789180659608126626507537031731156861531940310944520708189516819247838183806338967827636161970352065091483208757116541653539225125016453062356304995295292440432565256781885903179258967383250374321737818016960425390245346793915471973365261125666070064122669382056032325073133117546496519272470542602494343533160669916549622381253463740545208935282776052192342144459018012715370273573779247521654743350721155926065774077608431186735889010832526056752296815455334101802979796323464452608382107496203392778746825051286296636594343382591829208248778843527667079010237949;0.1034671330;0.0277469520;0.0000005330
1908;32718001165261972849485666289387676526484904920667706231080131763544216850084101447114334862580400938263145510844329425145780491388968840576597890698768552941137283350695216236220661298203352955928503290601147709249104792861572974198138875906208706774585480371348326434024772765396069454811969820939191115734079191086059895531380957421548445269020194194812280225137451427566999011422436716360071891584959748562435714787193198263529513811275995045960485982615683828272648269625410170466850554126330326200748668295884615470806371612231037227834690537203196265059125474617096331;0.0239001230;0.0277201150;0.0000004480
1909;89937305526055258610016742725001565229169760558650496316605751303963812960483565988147056171823547779092469764452681881988555084187027538405797201546025746242222105066802211757943320862529650474287634400060342433062526218019248984121604157249085621718528911945014517627243547542970022123768570949258243833768951007717388423698309706443816899994308412413878990893713444974474427407039040333057262196480710122781301060504993985503531086051612903384196786554042788607421822335316530590886876684136059035933023385898505459443887642998502228710990459589163167987625791101929729281;0.1951619820;0.0281397270;0.0000008030
1910;107179512620116612773068775362903784713740443253038947396337414881326851061759353447885471639203239565089994951676659688334282644024328933955877947718872405584838610953030671766874821785153166783903156636417737217550635286695211022453131058498626853333917932128017125979478579887188437290669033111011867139522036812627974481817787526889813333362789177085620631840870663322964441907611082161980694534709999898546713050862602832527685061675802609682026256110685239209156633913195242781351444837657365056086098272491390441504935777575705350947865129741469311221383234999107210197;0.1376416230;0.0276931250;0.0000006690
1911;316776806278569737388745111214479266757350433532873339738824232977035449284813914437811503835922895205814786020146943028153104384754343527204780827562289871698981976802890201939462434861166414005823208039478184134434345776336579600408472891901648893670777776863533867356201407776369325670268427835455959459598235250767080258508009479576733964740235588264229568122560874662772325406382926105379821136540214089206229427980065813286592460306584506753175313894013040082913211911287024503823307225454439647127982254106320777164422976758272105008016909538961383045967885570547351519;0.0956791650;0.0278880220;0.0000005910
1912;569748612128786319723435721112289136408292780775300590419089719163026745151684182092792765317812572698586523891231852413765375072903598988317851630306163542329102248318155000029605707652204103769530942749020005146981868714826027015840192662400912295475762521805985445911067926318644236323080195606793164873534160563509515666794272417818002236618769829791268350849100040448725459957376211107485237612815282429073547800989421717353424608429159180139034515153304704786882764293524478670327908802823746065694666899186314611870677897928668708278526543386330003601964448936078044261;0.0168098870;0.0278113040;0.0000005110
1913;1297648543488402705695194239855753175536727467400527881750789345254953883554053400118051140229415318233842662384956143860729244278987428622842013321404230153302163882058692675539091499601882372239389024751377958341481191025349996488968721583230894041144542079832979617139626791115640287595845200895740436585722076219377448080520400359834935268032082094917093479980527754589249734587105490534577180141467041838072069054444872717293287544239028121531129012376632410875882944697225846118688479952140073472254505995781153634237586948946684228369220775280491083485683119768730464991;0.0357362990;0.0278067530;0.0000004330
1914;2181215511712299763682657372988129095992045960351012956578321930315319916414588633353506271217142654295037060191854399134142595275558071381631992690614203176335162946201554299108663145751683041753650903412855028687132872488289986890315665953187935644799683671523883449466677214635483382565319492465784327692245893548748197571952955764850799386562399114045959003982480842267846198539403223524711684880447593084835290730832833805837155509317051542589177694313587695352952816330915804156175218293813985684062952788636324562278230166639853758238876809510821309930060450715836813681;0.1011637640;0.0278618160;0.0000005040
1915;4965381656386799529352575562284276763739132733579975967868394634519098149223398457812766245025598553309676244211141382106434236759560646407788223586285705598960593169817593275946113431674508696763169255603266553902409642383338546151410263840834521352430228159914799533641507121233574531051585977814886031985209126999291576007619183252711276821916365414589601208597111359367070186316809054792323457612051899380182313695255775617956861561105806298343046341291217905088262161527083674546459101221447025385658883150578265051288267976382593792796550181238371347609269858547917018167;0.0502769870;0.0278548680;0.0000006080
1916;6859360054605177959694426161541306642893605470768121819229618167975429818471795324978333266738381789761065643614437731156292340451825867722837259172888487005235955785372773754435672740664618044728932775485976323676196030846082263676185663999964515322893827887797881289163815214097809417215128667011701437529333529108700330090352751084256265532688342329252643579981237992507033916603174373946694614879851023018165824929987424889257316834437710389606619000054828549809684963079602989945906499362460416905912575655261691848767276776660506678984002057859957251152656968690719752169;0.0719543810;0.0281341790;0.0000006210
1917;14328001525901827270467063250664242492870940170252141921431130745224281845960215673884355479903148940963092682647565648393307051022864982129194535934235034796960674644074351819253896383897086577797502466116071729003354248630024637278188039412591556236581071776391940774746032489252419188105003417860775716715719567040291821019095659603848066427276375025440954576202833376087592794138070649570949382986563433456030842374748441605510662882823871013419373119579341583538457671551381355560126718546858729563183416261420717971352714073434289547531541035235633737851697492110274447811;0.2999911220;0.0283422720;0.0000007100
1918;27907663567278897983976437331475680445792934771343156071113896715849515983053644371676300434850075617122318144177076524821462256260357029739335683538642030014337366769370245963968812074096363569950651662675142943445927009768416868338737334289706133973881484809948900577380517648305044460168894176642816427818585548157305658711811726413762220796942165727999200289156646940093106376795093578230427127657274740748080946490431084493235470624015472355868277559244178651285054233178508853748857675393032310598474363033239894095111997652283842735321000401697581357590343740281202279409;0.2962461890;0.0287711700;0.0000005890
1919;94726394703045166248652933293454615785368793007514996139393543111505371311714701143493955772458918190911108872631109982753845525160237776210690259593865501938174063952742048886498216888388190390624379222079817967497099906321175376124566879100832202396133340288980212857548575070833543083846779824104059393036454242636753680781583483113516977511723326850490572979867156271903089139651435721873363311546988509854177686307415186093422827425917728706824325117089041207832325194798687940583167470905896426704396349812012364918192563766625227397522079591707117095100065622789168827787;0.2048407020;0.0310178370;0.0000007510
1920;115000146550932821565082831162738499462288320686925743268696596947068206587627440802087136358399065834271458737204890178987909166355021260287502617524897804514327667628422238666407388998649194415966815852676603338033177043577091207726987862501086444898927274802783074295644997350084238951719683141965059664551348921498077572443499114248021465995450367977379597150841182091367034705851521680205712144660100746515137313684679052882546936440065503646183274436732430575606118097404692105205367781644560168909518937316390944879655007529451903084522195815995509800872050657000122482737;0.7423778460;0.0289650150;0.0000005640
1921;254115355257098947380004784818653764752467066125171908106551946567700485348491753757752671253527084931557284572041467539137250160644821341578934038668961897944810483400653217753340638850401047275377109219137028439698961256747822205493635730708151966024534297003508620114534453964834328213290680028739921278084946711599146163772521026505657496230335488744858640358451982133335223054602507518432616670285360617679965240327599501329624168008868812852257218477759041404880782432810381421759801767088131301834791624362093989795267036103477535306880162348198038316918131209372298203123;0.0324000910;0.0295859480;0.0000007370
1922;740587355367297197918233330356894004067100377336560671135343672574053807426233724487587325999988200444427581070615834813051476766869384223012107298304989913858254526225760048972905499324306955118504469186268113539046508095598383809152095370986086965787446630221073722388413463071817681318525270791915697945641868672065204226313424266038103674643517569864933983333837436782345849782066559133393926875392195664984104517179703947407350219443761273728266866757068721962421161003529960817780095195187034757449411443240990414789747853519555681084729065393302545197790711474232439551759;0.0814730810;0.0293581360;0.0000004570
1923;927328091070117185517147309065269628458157809284171020688330003273793028745083307666587846973834692190963891458261102927496290385334797474232702616703382475672512701415239788850913399922401737335345048405100015921118879710062425096227868598096581425646619696448023426419844023751977330210372576586107872353114892476425458213868563508210716842029188064005927289479464634672141834910951994974321263213476213522670380643587707953589309177766670726854120512062222009643109308586998657866283021609597744438833308121408498583173637783892487001026962301243267425898058354204725639978989;0.0103572450;0.0298506370;0.0000010870
1924;2911520432679822448331137264627709667498736631190370472683820742146227059971709582419920742482247108562163235314471451244276144391997134517607411427306618392739404112606595279961488112883240163328800474214380457610796729615964719161681255141471894071181847997597393511708432517592756708032854087529021803596061681720290185788805218318197905685779473852208825655170901059557455183170643599705611677781052919847910582658832467115284460035875109858730870743356525928545088544817497907663587616550952376346836303265818759934414039915419308824214329158351009439708589387076006750495569;0.2569259250;0.0294261510;0.0000005670
1925;4000921793468127401342894331784353926197609915759530777377563068692185279438950692011145855409428821020441602839999037127254685791274962352873877800417518449187740129382373849276820325201080866714251432508220977567063245185085815317459765276910535031705199216637414474014740568872384475076638618993040942145930754842557790776877144007010925307732311763668659987264020662258315660873039712099481314361812549274689808194453942496042668396090662419073615739491639572808620860514521209888066061930755247961760412028842770378501603186638321523048653546301245204101361171130815893628063;0.1188345100;0.0295000840;0.0000005050
1926;11496541256223559919175668564997730689204549812891149557216528068106296807751032108426339488369021784727842446240711980460004775199114741964155362060717068150987300053744819130715511383658410317819339484323591640541872831218770697897044837593875717295224958409277748719383592516530675952467223029002292968642807625319328559460526480969032679327402852476352318333879710321724864733124064919419783029003458327463501748128250645609390039888372752782355786135217942916907444962778568515516593747892044755138075052187477600572517189935526844760701843239922937735025946629188676395732021;0.0946526110;0.0297234100;0.0000006450
1927;15130817413614782470456499488340150278651964717591608527992666373749080206281758984900687277509912249879762131961428088784603255526591513880826896367833170611002447034634699530451304321564915087287156169095716368001353058637517253359761951173341696696170135691037907048300876184741274639287236146404745641930942584358415579599664576786714637160199098762319032817517217817866615160194555835018524931699550083530340372388398921566119978946710674960021867913119544425467162747378394231291725669505898192841652439163818975431268498190914746409599186974720599248502562161360993740334857;0.0202530180;0.0296409700;0.0000004390
1928;29689268045056722552065772339528241952005537051362830732237328496224871493485741449440915035195909852764739999972121611002713430973504306852256839891877670899525986187823939961166906541748376623113013496529065406869409564624025419170575070720559807775020137280333604993794517298157795739869798101182717603339640317773650483990097515701683924132934979112797653411643871905631355848030046948495777818031135041989244691142940167734988230725310965703437617610069876895647970962792513909636915223709958698571577787729035107084767557291311140320943290372371269399744533913705173821852071;0.2310145440;0.0294544030;0.0000005380
1929;92682281389969241682137563994765155834721380133530939061226499098590542506788374381798353881787824523305946330311024368460858667230706868771588932149888615539810958087309504959867235095164922658032216263582188480940948351098882520768562810548256416052046522249726088183892014290090388100199650836854758824810479042042116618683988793111861045248369915588619124784418644236044481190631581125474993530240765675433899266595328207793216227125396650021759113751977622799921547902627252680063625243896156133355313829805677124601735103826994323671813045386958414747837498799776094658716839;0.1990495070;0.0295563430;0.0000005760
1930;191397204909855850909843786939009391481473987013912802623514953721220506034782077869882565840268883450939923351229354178590408056459353656154493755635848149004106263891292444019905351748568129996763407385674252388188553469007211649726054788988602349248970980801318322702193852036973595411305131687909737037499865079973090220858529794625299558998365697205337693604834191196213461543270686701660660686752543556635767800866947160906759674755418511699229808787635229429550681260539000396234673076645871687043643975262982588833485964585821741080344243433150344990921394490565758309935991;0.1021842590;0.0298912030;0.0000012160
1931;209598844518475015048908180710727006640690640272395289831096415220195279876518796119826277954474040631189331790863109772943180837095867917841129289720443958864121082103880908842586487949410510823431509623555732853898410368737509413077799270369054703018698820693843972606234752271810987780776463170157767469534984820557863756289274438649202092839567679079419090394535911004806440563662898863949436628061958877480101066586828613891302476326851939161241827730424539046409232200190972663026085721035269623726146854010134459955203681537436848011686016239444495404235527190385974446217549;0.0550822580;0.0296871970;0.0000005380
1932;616444884403504849214050729683829309903766941837882813940556760771600772939330988408836905620518048583046654139642980746024120666569705816561159394929395762300371597199419251117094050459794178870831553971846168872825525156608602892388609854910431410110154576587992305690359856457570417981464962598101098815026923077487677527389450011446052279235824357055030380945275082932863603330966275433458808628316297938500044629435990100296640947494331579350461087625232627871200421725304820887220517106840684127315410393243022957848961375900228610995327006859185073945504251318196758489521159;0.4803174920;0.0296932520;0.0000006840
